Feature Id	Aliases	Genome	Type	Function
CLO1313_RS13375	CLO1313_RS13375, Clo1313_2634, WP_003513957.1	DSM1313 (43218/6/1)	gene	RluA family pseudouridine synthase
CLO1313_RS13380	CLO1313_RS13380, Clo1313_2635, WP_003518444.1	DSM1313 (43218/6/1)	gene	endo-1,4-beta-xylanase Z
CLO1313_RS13385	CLO1313_RS13385, Clo1313_2637, WP_003513961.1	DSM1313 (43218/6/1)	gene	alkyl hydroperoxide reductase subunit F
CLO1313_RS13390	CLO1313_RS13390, Clo1313_2638, WP_003513964.1, ahpC	DSM1313 (43218/6/1)	gene	peroxiredoxin
CLO1313_RS13395	CLO1313_RS13395, Clo1313_2640, WP_003518422.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13400	CLO1313_RS13400, Clo1313_2641, WP_003513973.1	DSM1313 (43218/6/1)	gene	cell division protein FtsK
CLO1313_RS01355	CLO1313_RS01355, Clo1313_0264, WP_003515411.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13405	CLO1313_RS13405, Clo1313_2642, WP_003513987.1	DSM1313 (43218/6/1)	gene	DUF87 domain-containing protein
CLO1313_RS13410	CLO1313_RS13410, Clo1313_2643, WP_003513988.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13415	CLO1313_RS13415, Clo1313_2644, WP_003513989.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13420	CLO1313_RS13420, Clo1313_2645, WP_003513990.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13425	CLO1313_RS13425, Clo1313_2646, WP_003513991.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13430	CLO1313_RS13430, Clo1313_2647, WP_003513992.1	DSM1313 (43218/6/1)	gene	tetratricopeptide repeat protein
CLO1313_RS13435	CLO1313_RS13435, Clo1313_2648, WP_003513993.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13440	CLO1313_RS13440, Clo1313_2649, WP_003513995.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13445	CLO1313_RS13445, Clo1313_2650, WP_003518419.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS01360	CLO1313_RS01360, Clo1313_0265, WP_003515409.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13460	CLO1313_RS13460, Clo1313_2654, WP_003522908.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13490	CLO1313_RS13490, Clo1313_2659, WP_080550895.1	DSM1313 (43218/6/1)	gene	IS110 family transposase
CLO1313_RS13495	CLO1313_RS13495, Clo1313_2660, WP_003515045.1	DSM1313 (43218/6/1)	gene	recombinase family protein
CLO1313_RS13500	CLO1313_RS13500, Clo1313_2661, WP_003515046.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13505	CLO1313_RS13505, WP_037295987.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS01365	CLO1313_RS01365, Clo1313_0266, WP_003515408.1	DSM1313 (43218/6/1)	gene	TraB/GumN family protein
CLO1313_RS13515	CLO1313_RS13515, WP_011838186.1	DSM1313 (43218/6/1)	gene	IS3 family transposase
CLO1313_RS13520	CLO1313_RS13520, Clo1313_2664, WP_003512006.1	DSM1313 (43218/6/1)	gene	IS982 family transposase ISCth1
CLO1313_RS13530	CLO1313_RS13530, WP_014522650.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13535	CLO1313_RS13535, Clo1313_2667, WP_003514024.1	DSM1313 (43218/6/1)	gene	DNA primase
CLO1313_RS13540	CLO1313_RS13540, Clo1313_2669, WP_003514025.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13545	CLO1313_RS13545, Clo1313_2670, WP_003514026.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13550	CLO1313_RS13550, Clo1313_2671, WP_014522651.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13555	CLO1313_RS13555, Clo1313_2672, WP_014522652.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13565	CLO1313_RS13565, Clo1313_2675, WP_003514981.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13570	CLO1313_RS13570, WP_003515088.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13575	CLO1313_RS13575, Clo1313_2677, WP_003514987.1	DSM1313 (43218/6/1)	gene	DUF1910 domain-containing protein
CLO1313_RS13580	CLO1313_RS13580, Clo1313_2678, WP_014522653.1	DSM1313 (43218/6/1)	gene	Hedgehog/intein hint domain-containing protein
CLO1313_RS13600	CLO1313_RS13600, Clo1313_2682, WP_003514075.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13605	CLO1313_RS13605, Clo1313_2683, WP_003519528.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13610	CLO1313_RS13610, Clo1313_2684, WP_003519531.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS01375	CLO1313_RS01375, Clo1313_0268, WP_003512828.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13620	CLO1313_RS13620, Clo1313_2686, WP_003513861.1	DSM1313 (43218/6/1)	gene	IS200/IS605 family transposase ISCth10
CLO1313_RS13625	CLO1313_RS13625, Clo1313_2687, WP_003522631.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13630	CLO1313_RS13630, Clo1313_2688, WP_003514077.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13635	CLO1313_RS13635, Clo1313_2689, WP_003519267.1	DSM1313 (43218/6/1)	gene	serine/threonine protein kinase
CLO1313_RS13640	CLO1313_RS13640, WP_080514919.1	DSM1313 (43218/6/1)	gene	methyltransferase domain-containing protein
CLO1313_RS13645	CLO1313_RS13645, WP_037295074.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13665	CLO1313_RS13665, Clo1313_2693, WP_003514085.1	DSM1313 (43218/6/1)	gene	dockerin
CLO1313_RS13670	CLO1313_RS13670, Clo1313_2694, WP_003519257.1, addA	DSM1313 (43218/6/1)	gene	helicase-exonuclease AddAB subunit AddA
CLO1313_RS01380	CLO1313_RS01380, Clo1313_0269, WP_003512826.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13675	CLO1313_RS13675, Clo1313_2695, WP_003519255.1, addB	DSM1313 (43218/6/1)	gene	ATP-dependent helicase/deoxyribonuclease subunit B
CLO1313_RS13680	CLO1313_RS13680, Clo1313_2696, WP_003514092.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13695	CLO1313_RS13695, Clo1313_2698, WP_003514093.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13705	CLO1313_RS13705, Clo1313_2700, WP_011838186.1	DSM1313 (43218/6/1)	gene	IS3 family transposase
CLO1313_RS13710	CLO1313_RS13710, WP_003514095.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS15760	CLO1313_RS15760, WP_080547390.1	DSM1313 (43218/6/1)	gene	HNH endonuclease
CLO1313_RS13715	CLO1313_RS13715, WP_003519538.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13720	CLO1313_RS13720, Clo1313_2702, WP_003519540.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS00150	CLO1313_RS00150, Clo1313_0028, WP_003519977.1	DSM1313 (43218/6/1)	gene	glycosyl transferase family 39
CLO1313_RS01385	CLO1313_RS01385, Clo1313_0270, WP_003512816.1	DSM1313 (43218/6/1)	gene	tetratricopeptide repeat protein
CLO1313_RS13725	CLO1313_RS13725, Clo1313_2703, WP_003515210.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13735	CLO1313_RS13735, Clo1313_2705, WP_003516789.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13740	CLO1313_RS13740, Clo1313_2706, WP_003520207.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13745	CLO1313_RS13745, Clo1313_2707, WP_003516785.1	DSM1313 (43218/6/1)	gene	CRISPR-associated RAMP protein
CLO1313_RS13750	CLO1313_RS13750, Clo1313_2708, WP_003514102.1	DSM1313 (43218/6/1)	gene	CRISPR-associated RAMP protein
CLO1313_RS13755	CLO1313_RS13755, Clo1313_2709, WP_003514104.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13760	CLO1313_RS13760, Clo1313_2710, WP_003514106.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13765	CLO1313_RS13765, Clo1313_2711, WP_003514108.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13770	CLO1313_RS13770, Clo1313_2712, WP_003514110.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS01405	CLO1313_RS01405, Clo1313_0271, WP_003512814.1, spoIIE	DSM1313 (43218/6/1)	gene	stage II sporulation protein E
CLO1313_RS13775	CLO1313_RS13775, Clo1313_2713, WP_003514112.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13780	CLO1313_RS13780, Clo1313_2714, WP_003514114.1	DSM1313 (43218/6/1)	gene	TIGR02221 family CRISPR-associated protein
CLO1313_RS13785	CLO1313_RS13785, Clo1313_2715, WP_003514117.1	DSM1313 (43218/6/1)	gene	O-acetyl-ADP-ribose deacetylase
CLO1313_RS13805	CLO1313_RS13805, Clo1313_2716, WP_003514120.1	DSM1313 (43218/6/1)	gene	RNA polymerase sporulation sigma factor SigH
CLO1313_RS13810	CLO1313_RS13810, Clo1313_2718, WP_003514124.1	DSM1313 (43218/6/1)	gene	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB
CLO1313_RS13815	CLO1313_RS13815, Clo1313_2719, WP_003514126.1	DSM1313 (43218/6/1)	gene	ribonuclease III
CLO1313_RS13820	CLO1313_RS13820, Clo1313_2720, WP_003514128.1	DSM1313 (43218/6/1)	gene	spore germination protein
CLO1313_RS13825	CLO1313_RS13825, Clo1313_2721, WP_003514130.1	DSM1313 (43218/6/1)	gene	germination protein
CLO1313_RS13830	CLO1313_RS13830, Clo1313_2722, WP_003520209.1	DSM1313 (43218/6/1)	gene	Ger(x)C family spore germination protein
CLO1313_RS13835	CLO1313_RS13835, Clo1313_2723, WP_003514134.1	DSM1313 (43218/6/1)	gene	cysteine--tRNA ligase
CLO1313_RS01410	CLO1313_RS01410, Clo1313_0272, WP_003512813.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13840	CLO1313_RS13840, Clo1313_2724, WP_003516780.1, cysE	DSM1313 (43218/6/1)	gene	serine O-acetyltransferase
CLO1313_RS13845	CLO1313_RS13845, Clo1313_2725, WP_003514136.1	DSM1313 (43218/6/1)	gene	phage holin family protein
CLO1313_RS13850	CLO1313_RS13850, Clo1313_2726, WP_003516777.1	DSM1313 (43218/6/1)	gene	DNA-3-methyladenine glycosylase 2
CLO1313_RS13855	CLO1313_RS13855, Clo1313_2727, WP_003514141.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13860	CLO1313_RS13860, Clo1313_2728, WP_003514144.1	DSM1313 (43218/6/1)	gene	Asp23/Gls24 family envelope stress response protein
CLO1313_RS13865	CLO1313_RS13865, Clo1313_2729, WP_003514146.1, ytxC	DSM1313 (43218/6/1)	gene	putative sporulation protein YtxC
CLO1313_RS13870	CLO1313_RS13870, Clo1313_2730, WP_003514148.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13875	CLO1313_RS13875, Clo1313_2731, WP_003514151.1	DSM1313 (43218/6/1)	gene	amidohydrolase
CLO1313_RS13880	CLO1313_RS13880, Clo1313_2732, WP_003514153.1	DSM1313 (43218/6/1)	gene	DUF378 domain-containing protein
CLO1313_RS13885	CLO1313_RS13885, Clo1313_2734, WP_003514158.1	DSM1313 (43218/6/1)	gene	YebC/PmpR family DNA-binding transcriptional regulator
CLO1313_RS01415	CLO1313_RS01415, Clo1313_0273, WP_003512811.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13890	CLO1313_RS13890, Clo1313_2735, WP_003514161.1	DSM1313 (43218/6/1)	gene	sensor histidine kinase
CLO1313_RS13895	CLO1313_RS13895, Clo1313_2736, WP_003514163.1	DSM1313 (43218/6/1)	gene	CoA-binding protein
CLO1313_RS13900	CLO1313_RS13900, Clo1313_2737, WP_003516767.1	DSM1313 (43218/6/1)	gene	YigZ family protein
CLO1313_RS13905	CLO1313_RS13905, Clo1313_2738, WP_003514166.1, lepB	DSM1313 (43218/6/1)	gene	signal peptidase I
CLO1313_RS13910	CLO1313_RS13910, Clo1313_2739, WP_003514168.1	DSM1313 (43218/6/1)	gene	NUDIX hydrolase
CLO1313_RS13915	CLO1313_RS13915, Clo1313_2740, WP_003516763.1, hflX	DSM1313 (43218/6/1)	gene	GTPase HflX
CLO1313_RS13920	CLO1313_RS13920, Clo1313_2741, WP_003516761.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13925	CLO1313_RS13925, Clo1313_2742, WP_003514173.1	DSM1313 (43218/6/1)	gene	DNA polymerase IV
CLO1313_RS13930	CLO1313_RS13930, WP_037294482.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13935	CLO1313_RS13935, Clo1313_2743, WP_003514175.1	DSM1313 (43218/6/1)	gene	aminotransferase
CLO1313_RS01425	CLO1313_RS01425, Clo1313_0274, WP_003512809.1	DSM1313 (43218/6/1)	gene	PilZ domain-containing protein
CLO1313_RS13940	CLO1313_RS13940, Clo1313_2744, WP_003516759.1	DSM1313 (43218/6/1)	gene	U32 family peptidase
CLO1313_RS13945	CLO1313_RS13945, Clo1313_2745, WP_003514180.1	DSM1313 (43218/6/1)	gene	peptidase
CLO1313_RS13950	CLO1313_RS13950, Clo1313_2746, WP_003514181.1	DSM1313 (43218/6/1)	gene	cell division protein ZapA
CLO1313_RS13955	CLO1313_RS13955, Clo1313_2747, WP_003516749.1	DSM1313 (43218/6/1)	gene	endoglucanase
CLO1313_RS13960	CLO1313_RS13960, WP_003514185.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13965	CLO1313_RS13965, Clo1313_2748, WP_003514187.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13970	CLO1313_RS13970, Clo1313_2749, WP_003516741.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS13975	CLO1313_RS13975, Clo1313_2750, WP_003514192.1	DSM1313 (43218/6/1)	gene	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA
CLO1313_RS13980	CLO1313_RS13980, Clo1313_2751, WP_003514194.1	DSM1313 (43218/6/1)	gene	DUF348 domain-containing protein
CLO1313_RS13985	CLO1313_RS13985, Clo1313_2752, WP_003514196.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS01430	CLO1313_RS01430, Clo1313_0275, WP_003512807.1	DSM1313 (43218/6/1)	gene	tRNA dihydrouridine synthase DusB
CLO1313_RS13990	CLO1313_RS13990, Clo1313_2753, WP_003514198.1	DSM1313 (43218/6/1)	gene	TatD family deoxyribonuclease
CLO1313_RS13995	CLO1313_RS13995, Clo1313_2754, WP_003516738.1	DSM1313 (43218/6/1)	gene	methionine--tRNA ligase
CLO1313_RS14000	CLO1313_RS14000, Clo1313_2755, WP_003514203.1	DSM1313 (43218/6/1)	gene	DUF2600 domain-containing protein
CLO1313_RS14005	CLO1313_RS14005, Clo1313_2756, WP_003514204.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS14010	CLO1313_RS14010, Clo1313_2757, WP_003514206.1	DSM1313 (43218/6/1)	gene	spore maturation protein
CLO1313_RS14015	CLO1313_RS14015, Clo1313_2758, WP_003514207.1	DSM1313 (43218/6/1)	gene	AbrB/MazE/SpoVT family DNA-binding domain-containing protein
CLO1313_RS14020	CLO1313_RS14020, Clo1313_2759, WP_003514209.1, rsmI	DSM1313 (43218/6/1)	gene	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
CLO1313_RS14025	CLO1313_RS14025, Clo1313_2760, WP_003514211.1	DSM1313 (43218/6/1)	gene	tRNA1(Val) (adenine(37)-N6)-methyltransferase
CLO1313_RS14030	CLO1313_RS14030, Clo1313_2761, WP_003514213.1	DSM1313 (43218/6/1)	gene	4Fe-4S dicluster domain-containing protein
CLO1313_RS14035	CLO1313_RS14035, Clo1313_2762, WP_003514215.1	DSM1313 (43218/6/1)	gene	stage 0 sporulation protein
CLO1313_RS01435	CLO1313_RS01435, Clo1313_0276, WP_003515405.1	DSM1313 (43218/6/1)	gene	pilus assembly protein PilM
CLO1313_RS14040	CLO1313_RS14040, Clo1313_2763, WP_003514216.1, holB	DSM1313 (43218/6/1)	gene	DNA polymerase III subunit delta'
CLO1313_RS14045	CLO1313_RS14045, Clo1313_2764, WP_003514217.1	DSM1313 (43218/6/1)	gene	DUF327 domain-containing protein
CLO1313_RS14050	CLO1313_RS14050, Clo1313_2765, WP_003514218.1	DSM1313 (43218/6/1)	gene	thymidylate kinase
CLO1313_RS14055	CLO1313_RS14055, Clo1313_2766, WP_003514219.1	DSM1313 (43218/6/1)	gene	aminotransferase class V-fold PLP-dependent enzyme
CLO1313_RS14060	CLO1313_RS14060, Clo1313_2767, WP_003514220.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS14065	CLO1313_RS14065, Clo1313_2768, WP_003516730.1	DSM1313 (43218/6/1)	gene	copper amine oxidase
CLO1313_RS14070	CLO1313_RS14070, Clo1313_2769, WP_003514222.1	DSM1313 (43218/6/1)	gene	ABC transporter ATP-binding protein
CLO1313_RS14075	CLO1313_RS14075, Clo1313_2770, WP_003514223.1	DSM1313 (43218/6/1)	gene	ABC transporter permease
CLO1313_RS14080	CLO1313_RS14080, Clo1313_2771, WP_003514224.1	DSM1313 (43218/6/1)	gene	DNA-binding response regulator
CLO1313_RS14085	CLO1313_RS14085, Clo1313_2772, WP_003514225.1	DSM1313 (43218/6/1)	gene	sensor histidine kinase
CLO1313_RS01440	CLO1313_RS01440, Clo1313_0277, WP_003512804.1	DSM1313 (43218/6/1)	gene	acyl-CoA thioesterase
CLO1313_RS14090	CLO1313_RS14090, Clo1313_2773, WP_003514226.1	DSM1313 (43218/6/1)	gene	thiamine-binding protein
CLO1313_RS14095	CLO1313_RS14095, Clo1313_2774, WP_003516726.1	DSM1313 (43218/6/1)	gene	ABC transporter permease
CLO1313_RS14100	CLO1313_RS14100, Clo1313_2775, WP_003514228.1	DSM1313 (43218/6/1)	gene	nitrate ABC transporter substrate-binding protein
CLO1313_RS14105	CLO1313_RS14105, Clo1313_2776, WP_003514229.1	DSM1313 (43218/6/1)	gene	ABC transporter ATP-binding protein
CLO1313_RS14110	CLO1313_RS14110, Clo1313_2777, WP_003514230.1	DSM1313 (43218/6/1)	gene	glycoside hydrolase
CLO1313_RS14115	CLO1313_RS14115, Clo1313_2778, WP_003514231.1, sigI	DSM1313 (43218/6/1)	gene	RNA polymerase sigma factor SigI
CLO1313_RS14130	CLO1313_RS14130, Clo1313_2781, WP_003516709.1	DSM1313 (43218/6/1)	gene	Trypanosome RHS
CLO1313_RS01445	CLO1313_RS01445, Clo1313_0278, WP_003512803.1, spoVB	DSM1313 (43218/6/1)	gene	stage V sporulation protein B
CLO1313_RS14140	CLO1313_RS14140, Clo1313_2783, WP_003516707.1	DSM1313 (43218/6/1)	gene	carbohydrate ABC transporter permease
CLO1313_RS14145	CLO1313_RS14145, Clo1313_2784, WP_003516704.1	DSM1313 (43218/6/1)	gene	sugar ABC transporter permease
CLO1313_RS14150	CLO1313_RS14150, Clo1313_2785, WP_003516702.1	DSM1313 (43218/6/1)	gene	ATPase
CLO1313_RS14155	CLO1313_RS14155, Clo1313_2786, WP_003516700.1	DSM1313 (43218/6/1)	gene	carbohydrate ABC transporter substrate-binding protein
CLO1313_RS14160	CLO1313_RS14160, WP_003514242.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS14165	CLO1313_RS14165, Clo1313_2788, WP_003514245.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS14170	CLO1313_RS14170, Clo1313_2789, WP_003514246.1	DSM1313 (43218/6/1)	gene	DUF2089 domain-containing protein
CLO1313_RS14175	CLO1313_RS14175, Clo1313_2790, WP_003516698.1	DSM1313 (43218/6/1)	gene	ATP-binding protein
CLO1313_RS14180	CLO1313_RS14180, Clo1313_2791, WP_003516696.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS01450	CLO1313_RS01450, Clo1313_0280, WP_003512801.1	DSM1313 (43218/6/1)	gene	PLP-dependent aminotransferase family protein
CLO1313_RS14190	CLO1313_RS14190, Clo1313_2793, WP_003516694.1	DSM1313 (43218/6/1)	gene	dockerin
CLO1313_RS14195	CLO1313_RS14195, Clo1313_2794, WP_003520229.1	DSM1313 (43218/6/1)	gene	glycoside hydrolase
CLO1313_RS14200	CLO1313_RS14200, Clo1313_2795, WP_003516692.1	DSM1313 (43218/6/1)	gene	alpha-L-arabinofuranosidase
CLO1313_RS14205	CLO1313_RS14205, Clo1313_2796, WP_003516691.1	DSM1313 (43218/6/1)	gene	DUF4830 domain-containing protein
CLO1313_RS14210	CLO1313_RS14210, Clo1313_2797, WP_003514254.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS14215	CLO1313_RS14215, Clo1313_2798, WP_003514256.1	DSM1313 (43218/6/1)	gene	HD domain-containing protein
CLO1313_RS14220	CLO1313_RS14220, Clo1313_2800, WP_003514291.1	DSM1313 (43218/6/1)	gene	recombination protein RecR
CLO1313_RS14225	CLO1313_RS14225, Clo1313_2801, WP_003514292.1	DSM1313 (43218/6/1)	gene	YbaB/EbfC family nucleoid-associated protein
CLO1313_RS14230	CLO1313_RS14230, Clo1313_2802, WP_003514293.1	DSM1313 (43218/6/1)	gene	DNA polymerase III subunit gamma/tau
CLO1313_RS14235	CLO1313_RS14235, WP_037294493.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS00155	CLO1313_RS00155, Clo1313_0029, WP_003513270.1	DSM1313 (43218/6/1)	gene	CotS family spore coat protein
CLO1313_RS01455	CLO1313_RS01455, Clo1313_0281, WP_003515390.1	DSM1313 (43218/6/1)	gene	decaprenyl-phosphate phosphoribosyltransferase
CLO1313_RS14240	CLO1313_RS14240, WP_003516881.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS14245	CLO1313_RS14245, Clo1313_2804, WP_003516880.1	DSM1313 (43218/6/1)	gene	copper amine oxidase
CLO1313_RS14250	CLO1313_RS14250, Clo1313_2805, WP_003516879.1	DSM1313 (43218/6/1)	gene	glycoside hydrolase
CLO1313_RS14255	CLO1313_RS14255, Clo1313_2806, WP_003516878.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS14260	CLO1313_RS14260, Clo1313_2807, WP_003516877.1	DSM1313 (43218/6/1)	gene	amine oxidase
CLO1313_RS14265	CLO1313_RS14265, Clo1313_2808, WP_003516876.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS14270	CLO1313_RS14270, Clo1313_2809, WP_003516875.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS14275	CLO1313_RS14275, Clo1313_2810, WP_003515176.1	DSM1313 (43218/6/1)	gene	GtrA family protein
CLO1313_RS14280	CLO1313_RS14280, Clo1313_2811, WP_003520235.1	DSM1313 (43218/6/1)	gene	class I SAM-dependent methyltransferase
CLO1313_RS14285	CLO1313_RS14285, Clo1313_2812, WP_003516873.1	DSM1313 (43218/6/1)	gene	S-layer homology domain-containing protein
CLO1313_RS01460	CLO1313_RS01460, Clo1313_0282, WP_003512799.1	DSM1313 (43218/6/1)	gene	acyltransferase
CLO1313_RS14290	CLO1313_RS14290, Clo1313_2813, WP_003515182.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS14295	CLO1313_RS14295, Clo1313_2814, WP_003516872.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS14300	CLO1313_RS14300, Clo1313_2815, WP_003516871.1	DSM1313 (43218/6/1)	gene	carbohydrate-binding domain-containing protein
CLO1313_RS14305	CLO1313_RS14305, Clo1313_2816, WP_003516870.1	DSM1313 (43218/6/1)	gene	spore coat protein CotH
CLO1313_RS14310	CLO1313_RS14310, Clo1313_2818, WP_003515066.1	DSM1313 (43218/6/1)	gene	cyclic lactone autoinducer peptide
CLO1313_RS14315	CLO1313_RS14315, Clo1313_2819, WP_003516869.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS14320	CLO1313_RS14320, Clo1313_2820, WP_003515068.1	DSM1313 (43218/6/1)	gene	peptidase C26
CLO1313_RS14325	CLO1313_RS14325, Clo1313_2821, WP_003515069.1	DSM1313 (43218/6/1)	gene	anti-sigma factor antagonist
CLO1313_RS14330	CLO1313_RS14330, Clo1313_2823, WP_003515071.1	DSM1313 (43218/6/1)	gene	rubredoxin
CLO1313_RS14335	CLO1313_RS14335, Clo1313_2824, WP_003516868.1, yyaC	DSM1313 (43218/6/1)	gene	spore protease YyaC
CLO1313_RS01465	CLO1313_RS01465, Clo1313_0283, WP_003512797.1	DSM1313 (43218/6/1)	gene	glycosyltransferase family 1 protein
CLO1313_RS14340	CLO1313_RS14340, Clo1313_2825, WP_003516867.1	DSM1313 (43218/6/1)	gene	PAS domain-containing protein
CLO1313_RS14345	CLO1313_RS14345, Clo1313_2826, WP_003516866.1	DSM1313 (43218/6/1)	gene	glycoside hydrolase
CLO1313_RS14350	CLO1313_RS14350, Clo1313_2827, WP_003515075.1	DSM1313 (43218/6/1)	gene	peptidase M4
CLO1313_RS14355	CLO1313_RS14355, Clo1313_2828, WP_003515076.1	DSM1313 (43218/6/1)	gene	metallophosphoesterase
CLO1313_RS14360	CLO1313_RS14360, Clo1313_2829, WP_003516865.1	DSM1313 (43218/6/1)	gene	hypothetical protein
CLO1313_RS14365	CLO1313_RS14365, Clo1313_2830, WP_003516864.1	DSM1313 (43218/6/1)	gene	type III restriction endonuclease subunit R
CLO1313_RS14370	CLO1313_RS14370, Clo1313_2831, WP_003516863.1	DSM1313 (43218/6/1)	gene	50S ribosomal protein L31
CLO1313_RS14375	CLO1313_RS14375, Clo1313_2832, WP_003513713.1	DSM1313 (43218/6/1)	gene	transcription termination factor Rho
